Avg Temperature (°C),Avg Humidity (%),Noise Level (dB),Sensitivity Factor,Sleep Duration (hrs),Sleep Latency (mins),Deep Sleep (%)
17.056850942528808,24.91744833234176,38.98224352171523,1.1662625019646264,7.735963085604837,16.277886482816175,21.31172451534755
21.244508870023566,65.66990275204651,70.24163837564323,1.0660384155627909,2.5,29.28186294882463,15.99589361980187
29.613655974445685,71.95952624308075,60.33208261057441,1.1085716998263855,2.5,26.809203146566425,16.079533410197268
15.079774232076627,51.597284668431556,65.65133156504189,1.1916069739712198,2.5,28.755316625795615,16.261918522601473
24.49095330740087,19.56404764297254,40.06896864458973,1.1046927253621768,7.620492644731345,17.010012072895975,20.962089362469857
3.392347054948571,65.72969769795387,57.9235974076727,0.8980403355207284,2.5,27.171988561842088,16.20008703509641
27.799266730519726,53.05169165137836,50.830882191077535,1.1754127047445053,4.653142495020285,21.32051202375036,18.85393566601209
7.132107051964228,11.634946320304337,83.14335261124145,1.122078265310978,2.5,50.887749526833346,8.517824470322003
16.29817811278292,81.16854179976107,64.65534334690878,0.9636908077145359,2.5,24.893976683878925,17.00744452488762
10.908499518045105,63.39615398417528,46.938106028963155,0.9335076467058611,6.363353848209997,19.699615598027705,19.34288127956079
10.892144673284136,16.541750488079604,79.95573430808903,0.9815569067124428,2.5,40.846257039504486,12.218171552780793
28.35627477020782,59.61736458815217,38.42849673013261,0.9879632996307384,7.4751936969082315,18.78684318384865,19.877452103625714
24.668557935066975,19.241960773884777,85.01650859963908,1.1832456940239955,2.5,50.027993317276746,9.361178449191142
9.376039712458537,45.581755864039025,76.18687821472386,0.871143664926452,2.5,35.38959105456614,14.059361665670295
11.22489131745241,63.889955196040425,49.75225572918998,1.0421495555054354,5.27730244768636,20.81453888689635,18.7695700416174
19.939111749539634,93.46253523272824,45.303325747311476,1.1402967034513143,7.061766356539702,15.554763135519512,20.21211171902285
35.29605849901038,56.67506613503571,36.19547755464162,1.1185955837317432,6.624308192480871,23.85706431208019,17.73039757747049
8.562382039703298,40.234403817409515,46.32893797470061,1.1783635316831726,5.8385668499288474,22.367630271299575,18.49753416645969
24.42659645001822,55.099181266418235,84.74097241445844,0.9044654178349352,2.5,41.37798675351865,12.342126217498048
18.341696538880033,32.41543312302214,71.65191425081295,1.1041821547474542,2.5,31.269200964558618,15.76742074180672
18.882689511135265,74.82337898520356,35.150404886959635,1.073188263332326,7.8414498611537296,15.367794999319472,20.982552552107467
13.97108696533509,26.37992966558466,82.06569921060043,1.1240835376790401,2.5,45.283186476554846,10.82227048979995
4.9336086141666975,15.927079517120907,71.1984686417768,1.1327902226585849,2.5,39.44074593521889,12.078614026532419
-2.92146510352757,47.7376789950778,65.3643400496247,1.08396467651479,2.5,39.03943327482264,11.917382956638049
6.043192343165874,19.694402345712895,56.54432078686884,1.127080167506259,2.5,27.655358744738614,16.320426615088603
0.330765133266274,18.10098710601268,60.89580272011527,1.0549408397627988,2.5,33.09304048156787,14.19285318339234
21.499676299097935,61.77989113748732,88.07028516564179,0.993854129868397,2.5,46.66792153183384,10.589756157138702
29.958128296255552,87.41610770794841,87.03508771289208,0.9153144465322381,2.5,46.88527151232505,9.34089455608347
-1.2027511453723894,46.89459625272031,60.71473133849913,1.014726593068562,2.5,33.320342485569384,14.113063404375943
2.0686027801712363,82.4183262433199,52.70773937619498,1.0194075551153394,2.7356943626971786,27.321343109275034,15.465505161710881
3.003689970897856,89.23436842150832,44.09077187421158,0.8782954007115917,6.111526825628677,23.14733581017836,17.254740412887912
28.44927129194776,18.072822334063193,88.82004262991887,0.9236825201214733,2.5,48.434002199044905,9.975383911097524
15.454678450984243,70.1617946455784,62.538112724858465,0.8283324058501665,2.5,22.691784520363278,18.231604906855445
-1.7991650034375182,24.46159882621656,32.609652298076625,0.8587456369991479,6.142293129068243,25.40192285888226,17.41413893312278
25.79254429058498,78.17831411781188,59.81699497138906,1.1258319453532646,2.5,24.339527031401538,16.94175137253032
31.442869244519855,47.77113028137044,77.97687178467822,1.0093365519691304,2.5,40.87885419953473,12.01377017442203
29.236018978563457,28.713543230372483,68.58858424962689,0.828165345034059,2.5,28.260322101050036,16.567325230384462
8.514765736140822,21.251390571815797,72.68455529990358,0.8734992516940097,2.5,33.07272922119023,14.777497379470804
22.084708190482274,41.385189373102435,42.88047904783781,1.0889990105158125,7.651811919122277,15.951435705273761,21.46153013240613
20.532015340613295,18.067977016188,64.09463933525606,0.9134782189256223,2.5,22.84423725970884,18.85552725736776
27.623597003831705,29.58256796424319,67.26439311717343,0.8287973411583502,2.5,26.698926240565882,17.17844024407825
8.662284531118093,27.96847837665336,34.31455613034354,0.8868734874157084,7.2251617536434765,19.902454722069557,19.69265632741494
14.672180720264347,66.87197882558587,79.77202114632553,1.044501752059601,2.5,40.196050828602296,12.078369259361734
28.234846031153552,84.26276166225513,83.17172829193694,0.9318690305019481,2.5,42.34731103183381,10.917182583110701
35.223948776597304,84.21122844110329,69.0363480474728,0.8684366596668788,2.5,32.29323475685103,13.986228693392512
11.829069169301821,30.12701255051794,41.48717682142396,0.950923195993087,7.374139176614756,18.588499257675224,20.24648723153164
33.082633135656046,39.820632307827694,32.15157887923744,0.9908601237432842,7.011822631144211,21.503809339593005,18.982484320588277
-0.9147084349653891,29.62707579041331,39.2970999932826,1.0725359956467728,5.839019430475174,27.361617714211143,16.5275553492482
8.202427299389559,22.034918337229637,81.82577458985014,1.1858182937835688,2.5,50.437487972320106,8.624688972250533
25.615821756760084,29.49253729046289,88.2482600248544,0.9248433691026499,2.5,46.42254612900609,10.794700154131277
33.592317321187096,36.731350941929406,77.55892540816947,0.9269763922582039,2.5,39.569297150100965,12.446265960195952
0.10849870246141169,29.888319519488544,51.57025936984838,1.0466400136621123,2.859527326682347,28.552175484143643,15.938103258465404
11.585004736995419,19.998930082497456,63.13679891631121,0.8773146228054925,2.5,25.251697099820902,17.610551571150435
2.986733923406108,57.10919250874705,57.70368992482476,1.0579831067481287,2.5,29.49341167447985,15.372593848308224
27.883353092077755,30.837665640639223,70.79997716795964,1.0340173832654882,2.5,32.62101604757757,14.934177189513878
12.375046928387665,90.59684437362235,71.55800313431183,1.0894448349776626,2.5,34.10658204455652,13.063035358691215
33.077030756734494,37.410646305261565,59.587120931105204,1.0482425479284427,2.5,27.85051774939299,16.338065914149627
12.575804445949522,42.86074561311414,58.50680645314975,0.9022699397282817,2.5,22.617124037696644,18.595106253323767
27.753380485508224,63.82900587159168,78.37586470910503,0.9447793669728063,2.5,37.632937546739896,13.002318903957411
21.978887549556184,17.57194909441214,31.09487815087914,0.902652760106612,7.803388292201075,15.614253031465147,21.655763872675635
3.5409308774007773,58.31887893958435,35.74503832481867,1.0017518189994166,6.620511646420289,23.66099359401417,17.822837836201018
4.195563265152689,27.810078097019286,79.53179425944583,0.873930660362556,2.5,41.10729710673836,11.925588369055475
18.614393381577607,14.578074676362554,51.53661454496758,1.0460475153540012,5.177784523943254,17.64450171768501,20.727745793566257
28.429147588335297,47.61196109382415,88.55965598218243,1.07419956337118,2.5,53.519359669642,8.129487351135307
2.5411902951326306,30.41915744432931,39.070535916581086,0.9495847242774577,6.521598226705341,23.81196030129103,18.027880375987266
2.384604172439089,48.222347889552154,70.03387707818709,1.0126140149237843,2.5,37.497853111636076,12.785290441296155
15.127673200896496,86.60324303551188,51.93556680325524,0.8198960816069705,5.420372462802214,18.46800836732337,19.424539890529484
7.158423169016979,91.85422938641638,75.25143741873605,1.0974030960532157,2.5,41.144110722912,10.322578457600807
16.634612077478717,13.389700214358,80.23889645388786,0.8076584484257441,2.5,34.11470934665429,14.972953776551652
17.81705222843734,73.79825983360723,54.192970693433296,0.9717266479867752,4.291828768050861,18.746614831435082,19.56858500483524
4.122558654342752,42.85589802751477,44.989402977952714,1.12365599127398,5.70706553544259,24.780843941812094,17.506803396726948
-4.232786509947277,49.01226623550682,56.317168526668155,1.1998585405458688,2.5,36.33460034708325,12.727865705661586
17.172316848410905,42.614983206090486,32.99643838084988,1.1762321641287588,7.844708984348523,16.228375649628983,21.335738052075587
34.978148658961885,57.220422537778894,35.11924396207616,1.1097333243047702,6.6733591489309285,23.568201008779457,17.837730633289304
35.31165143576698,61.115627717535254,38.48219158925964,1.142185027208162,6.567847082830126,24.054910420837054,17.483567566899755
6.407229280740598,23.003693672577562,50.22376442784733,1.183949711948478,3.9100632006364346,25.097907004727936,17.31531546593419
18.52038652055316,38.2096656682031,82.19698978978073,1.0122221299723466,2.5,40.279590131830616,12.922420254112902
28.277376947572755,30.628188220128536,40.67823507846681,1.0824596942808355,7.34825548036368,19.112434302150742,19.999255504053757
14.230152427158888,54.61601898204858,53.866964358451895,1.1679661926467053,3.4335182895922935,21.323667127476497,18.86217495686414
34.19360331392575,37.236967299605965,80.80030606137717,1.0684304474102562,2.5,47.28271308120851,9.67175166946695
3.2120066000077347,33.22581126441774,51.97913802310187,1.1272082860438655,2.834833250708688,27.503578290316696,16.33186640082192
27.835638024206496,24.04302286557107,36.83041779610454,0.9253242350970101,7.473991544918833,18.283253604384264,20.396576502973804
11.535766032404883,86.37300614338211,35.69557690452797,1.1205364921938301,7.244342702465517,19.36166645187697,18.66357385032899
19.86079980651682,67.94530292197928,65.3880805144905,1.0758502679894208,2.5,25.066700105773087,17.45669885290632
25.89070795510694,59.78013474228481,42.00085740861847,1.0705230826794985,7.498077013205339,17.777203630140402,20.27833994835213
0.9697352007632416,65.78574751652118,87.4050890533081,1.0870598422185895,2.5,59.403139530591105,4.971273615666778
13.424710772563294,19.687279055121593,43.36382615289719,0.9805752377415814,7.205340547186558,18.015591801790624,20.483268591359124
32.19776887702318,92.39504955382009,42.64893798147849,0.8090544182289544,6.933653670448284,19.985425379182512,18.626251854357633
18.65173768763523,12.673552399366379,58.1144055239551,0.9672813828556366,2.5,20.16681614318108,19.76156042654479
-4.470068049575129,29.42614989844526,42.77371349110567,1.069344319946918,4.91848114802635,30.028516455388225,15.424448220398823
28.01987660448706,23.616185768712064,66.73634901820388,0.8300097149647246,2.5,26.57128335636422,17.20365643710682
36.308605761639875,53.11474431969527,79.73971066681867,1.0631047703798138,2.5,47.32518609959425,9.431351173396612
24.346322660746466,49.81975982445842,67.18546702908989,1.0994006842785056,2.5,28.602741059777003,16.478750123195297
34.65266289440609,82.40278230110799,30.56032114448819,0.8581672621542119,6.8982964331296115,21.453466609040017,18.205374342087204
34.78385915299322,61.138028566982456,48.95709331389374,1.0049547508519185,4.908679476980055,23.933661208892573,17.53675486213913
-3.484341209511884,17.21361302873074,62.80582419568686,0.9616619079138021,2.5,35.05441672887148,13.489963554697198
9.264739610491649,43.04962916482179,64.63701455290357,1.0291947328792985,2.5,29.39706152256113,15.895126989249764
21.562585557595696,46.98443954114125,87.81596707699849,1.026083087317177,2.5,47.397314290121386,10.668929013373225
18.570067568052014,56.395969265068615,43.02938259563742,1.0616518962436345,7.68406959991953,15.663610464109706,21.408282283866114
35.5220575975845,71.95004893704368,56.76001158109962,1.0566649431110058,2.5,27.99330127271167,15.50925940418812
13.926598947938704,89.4423431824625,86.94258593048319,1.1034302599879262,2.5,50.97815271407346,7.754830084172168
20.447378531218117,28.499180756911432,70.419685075209,1.1927076877789753,2.5,30.823943298369286,15.96861508420217
5.814885957869569,75.00912805683974,76.52740765485302,1.0074158234119528,2.5,41.045886925802336,11.039699245802707
18.974208867104963,57.1107520775691,55.006016881890005,0.8185544831161679,4.705421592945539,18.064969611202038,20.44701254880958
9.31925987200582,74.58097807782016,41.48456584804677,0.8999193622333576,7.170487714518605,19.66882861602386,19.117458306506677
5.329096780558562,87.94626866523983,39.17098286416246,1.0813084214078157,6.579594056619673,23.143649296961264,17.03375880064946
7.664656452573167,19.439617024564896,45.215705676166934,1.1519928972074034,5.964837467866447,22.577503493655342,18.425169217986475
34.83831016042326,74.46477042041309,47.50321666241014,0.9831359054283207,5.372579219156445,23.410712929827614,17.386067680386155
5.3400524937061515,88.6716300910814,31.247091508212396,1.1406806767712527,6.498901408839753,23.5831012876964,16.739487977829366
18.20023014502109,40.12257342514131,47.10495579954917,1.1965275637373547,6.620670161798445,16.71954653829856,21.08579665318686
19.59085414599447,20.177609381412655,43.95298357806822,1.061258127638702,7.453981411395072,15.398015857424678,21.763827455856273
3.953352589106167,49.227002692503596,56.90087914118041,0.9864102310643688,2.5,27.519883701439635,16.429787290398583
0.4710708269421078,69.22988734479034,69.6704987672426,0.8489981160008699,2.5,34.6625400333069,13.438376258192802
9.112421337180901,19.21131201307655,63.095295481715524,1.1570944110766046,2.5,30.11032174907296,15.511315499513195
15.354798677424128,16.663432949029968,68.62091227755764,0.9898314862875119,2.5,28.470884422884602,16.58851417470322
16.194374106192463,78.94561177488478,74.32873125596365,0.9279650117901511,2.5,31.74126428842096,14.789025439929016
27.83379377992018,10.329570324335025,38.62462327602183,0.8355445544192962,7.4678659633424065,17.963858252844197,20.55252368377918
21.25933207696594,93.3597252946794,89.52655503194352,0.8790921615124269,2.5,44.539323770995104,10.621419362435375
21.051696067617495,39.37776205912634,84.51632986626653,1.0171617895383809,2.5,42.90497139636334,12.124492591518974
5.714910726065982,17.899567093673014,43.0300604681675,1.1954654488431153,6.124067766210263,23.916509864166155,17.871605725840112
21.991368608507923,22.97954462056449,76.87162962804811,1.040710708088937,2.5,35.441218940819276,14.409211287780842
0.02509586103410122,36.922757266419964,76.81331384824429,0.914444770121268,2.5,42.255905520027824,11.262599018753681
22.39219024413417,59.834653439808115,60.13979170248718,0.8702994470814628,2.5,20.972422849582195,19.183263319892593
-2.7964272352276467,68.83172514248535,81.40960453380211,0.8720726483663194,2.5,46.7557170399918,9.275075962611652
4.824711901670023,38.565059309395835,63.132449048397746,0.946384494804359,2.5,29.82062538537454,15.64664680278851
14.659002730651707,31.383695532432025,74.286084708463,1.141159401133962,2.5,36.39715709644661,13.734331621689897
16.655306672914488,70.32435294821613,54.26588084748819,1.102056896407266,3.6674836567765325,19.8465943087772,19.063746265248636
26.988672176545993,51.71634121405868,36.902946778694336,1.149745947589981,7.565294698541799,18.556286533291672,20.18405510802376
-2.905475902740224,30.17447544095722,48.90348451793283,1.178542721905068,2.888363510427417,31.650890358597508,14.626883394638408
33.62515181759122,83.59181036568364,30.59021406708302,0.8169239134567701,7.0410706645944705,20.630053009823854,18.575206846219945
8.988997321995669,68.25607258537508,66.41688029567553,1.1964321935874633,2.5,33.42189780004656,13.640493571909238
22.62104587454393,22.881780594622253,62.673490326358596,1.0654573911602758,2.5,24.033565881277813,18.225350853643263
4.643718410264373,43.55839034715782,87.63022876110136,1.1790294649768414,2.5,60.73199095835765,5.12762630965824
36.59864166769597,78.72732151629523,68.45642743025537,0.8817986814635619,2.5,32.91898462938532,13.828341933525037
-1.9224866378633676,91.28728491918179,83.12701799199402,0.8949447800358693,2.5,48.76213641713711,8.010949666099085
8.756889145946278,58.44111545238136,30.47624912834253,0.9831718106147354,7.217212940149916,20.3803987607789,19.216616878999027
27.953775446770976,11.594558201580758,51.73035750501403,0.8021639739993357,5.275287352489091,19.623603010125517,19.795908565672978
31.27890176100506,33.4303809535018,61.2897977353687,1.1917206405438279,2.5,29.503253501130153,15.680125644787607
3.344906592717761,87.23004292212846,30.564841921681264,0.8819323641102391,6.636920027451591,22.734157681488085,17.512215191595008
24.18436502227933,16.776907272585653,56.314777922073404,1.112421493221226,2.5,21.33851785365342,19.11122610893038
35.40342656085523,25.83834745896557,78.52873863390396,0.9246712351356905,2.5,41.4382590439291,11.744790316452987
37.84818372249103,55.26249336664092,85.94141970563093,1.1056595035676262,2.5,57.365738582038816,5.9833670200443265
21.89581228375155,21.84070686640073,88.5567276572961,0.9401588610922652,2.5,45.67572279974854,11.28469270257219
8.194467666081172,78.65328718938892,49.86677301902574,0.9240155840196197,5.141603087471775,21.79271698514394,18.01341053305029
22.732194861520814,65.35111633905838,72.76167997651717,1.1752009602717186,2.5,33.97436749062062,14.17729899711323
10.974319688178582,66.29387796556851,86.14367897305802,1.0796280023362155,2.5,50.88044122157669,8.363282505627527
26.78687059305068,82.78502922619154,64.51057154924187,0.8985313170314273,2.5,25.523567640245354,16.685721624895432
24.747524793273154,65.51339813367977,45.490472611011896,0.8111188896853525,7.194618975286348,16.989941041839657,20.59248445327297
7.491640065899523,73.57997722270395,36.93687968251909,0.93345062549624,7.0640568599417275,20.80567939836596,18.63394887417474
1.2823828301054876,38.24586239206754,30.47311482572191,1.0943012829683076,6.1633646862350595,26.039739753772796,17.05820153702865
8.952220446863121,12.279058968275539,80.43598063656108,1.0645039959135627,2.5,44.749896233808364,10.7034607991799
-1.5306155705310536,67.57761087693252,89.60309868787661,1.1429811219660715,2.5,66.70630198944693,4.0
19.347830809488592,54.84522695180168,43.213866856663,0.9093987727745254,7.740510988942309,15.330507705792286,21.666260767442054
23.188312051421057,47.59608524576702,53.097514142768354,0.89399019473583,5.04374648407916,18.44976042766595,20.36059400174729
29.957652690256282,11.333062390151822,52.54735593149467,1.049243627890638,3.82194296630475,22.528879152784377,18.473288983406924
20.042553486223923,55.06534215812724,71.39537010537515,1.1106383622271996,2.5,30.51880941550654,15.98606359180575
24.267228042271384,52.31441798256495,38.85948960384377,1.0786560053143261,7.7973521912378665,16.8457770562785,20.967215581084176
31.0621374733511,64.39727360229055,85.59214039986776,1.044701272338724,2.5,50.24924773413657,8.547294669097779
21.614203615408865,53.437966268610346,51.35847041499033,1.0439347489151456,5.406132978888149,17.66891530899222,20.599570248700356
11.995790128170992,27.132345701749664,48.67203832184002,0.8468086207206345,6.1324105077510715,19.108629733510348,19.998198863022285
-3.2149231368598654,25.369551291224443,67.75149177730135,0.8787453893210682,2.5,36.187188980608155,13.225254458890914
11.626249352405583,32.147167865557876,87.27291772275137,1.1189519279183906,2.5,53.30955792721297,8.117843163800659
4.919010937513088,13.30544023667064,79.73337908083779,1.1129893351072697,2.5,47.981553032566325,9.30422703994563
10.165983665216539,39.32486155682611,73.02395550172852,0.9431092925587877,2.5,33.89499154833258,14.498494787040265
9.307013941132341,35.35781390567774,62.158949283500206,1.1693706763673561,2.5,29.44962897277143,15.747462496957837
-3.132762505785062,17.310400565272772,85.28708546949242,1.1676027993985716,2.5,62.897298178650985,4.0
11.197039643159936,18.251930285107306,32.07849025290345,0.8773126927243812,7.4024586408435695,18.579564255205458,20.27210026338612
35.33524131131989,49.884532877618874,80.09019076855557,1.0301760729480038,2.5,46.075626526660486,10.057003145856644
25.33467039671667,32.3393352353406,74.91770985517527,0.8327403708050594,2.5,31.096759526077665,15.809232376070087
28.10071301688722,54.06320366788989,33.62586571119955,1.0120496146120086,7.512761888938408,18.73723970868572,20.057563125258106
5.418088701536705,71.28855751077084,59.373403261760956,0.9630283739187379,2.5,27.574861379444926,15.852107695840878
35.63269167213458,69.42515303079497,47.51492182568532,1.0076260793577108,5.220121351675871,24.119791758938927,17.214140062664303
32.574991777273944,89.32564860792104,46.71900882567064,0.8808545104966709,6.040115443299396,21.170969160529904,18.055724595691785
12.853386179082953,30.198955350780345,30.825783679138706,1.0111765080461592,7.513514648529762,18.21268839131122,20.41653006144163
16.68175455551445,73.72254289768188,57.87582416937949,0.8870090253427896,2.879320082019892,20.37115237941198,18.98134991600124
12.44634580396728,65.76889107440977,51.579183899631005,0.8540650931969357,5.286389576867995,19.692724361896705,19.350680254225637
25.2570009259932,58.715565091242404,34.903557297261784,1.0683858455372386,7.695889905086014,17.348199788483846,20.527179707499002
9.349092315566294,17.97774872317845,48.29133449613074,0.9131006706965552,5.7838538437202764,20.69887795186255,19.28303386059925
14.1154119276246,23.11743920618347,76.97416937294156,1.060587939178377,2.5,37.87967739218274,13.295581403308129
30.8028111483529,89.7045808278097,70.23012275957956,0.9583054420135133,2.5,32.45458837203769,13.770059802026601
8.749436394345098,90.51640846514383,74.89460229456395,0.936084514218388,2.5,36.107118838641696,12.55767754970631
17.564558045166248,91.22209050934849,52.86804082995022,0.965850755879185,4.773419868809407,18.3206882428132,19.228005021352104
4.084193729161601,94.19514535208904,61.89207135157548,1.0747848922157326,2.5,31.492121858868753,13.452986425886216
27.507552724487155,20.8667394340318,44.852240849495885,1.1203431873299026,6.6968591615165005,19.226809898046074,19.901523194324753
0.687702445699256,89.49244905379922,65.05450128022451,1.167837561381492,2.5,37.85637499116628,10.974007356195791
32.351140229837135,29.321869698390415,46.171768358599394,1.1069021969036705,5.834708029851082,22.483708079865274,18.469481599904917
-3.9137840565919872,77.03474798891041,63.195196696495806,0.8130856059838562,2.5,32.39500000748181,13.977945663019678
37.76101224841443,69.34922537046583,89.96628151035983,0.9862769728910875,2.5,57.64833912714756,5.79866212563163
16.400772594857884,42.02299548563509,81.58772305201475,1.1828353779784813,2.5,44.833103811591144,11.100012765897548
-1.0989452502945043,51.10187968426896,38.0683634074251,0.8598189685313748,6.328675356442483,25.01477440734733,17.54195876007115
8.142246953341765,89.08078087539194,58.10599077461809,1.1204183755410306,2.5,27.03474328920668,15.313204037351145
18.2250377960061,21.37448387964746,74.12178823548385,1.0688969012840364,2.5,33.12582553301543,15.164201363049834
13.456638783078308,61.90477980365837,83.35957961016503,1.158907958159141,2.5,48.20332024418419,9.390713376588636
14.628034296926085,56.54597022374017,62.818189341325834,1.0278317401864934,2.5,25.14711785236923,17.481165766341412
15.629569529498283,51.69218927320876,49.01934586726495,1.087047666359724,5.976263966895169,18.333671872400558,20.268055189818707
17.45035655204715,80.14687229980913,45.66747205906394,1.1605948186347839,6.898130685994745,16.697307701892072,20.03314967641969
-3.6908759683048378,65.06725800787737,65.70182463551572,0.8878427879527605,2.5,35.36186321897851,13.081191354532844
13.581576484082106,93.36740563908506,73.7936932000636,1.078447239719614,2.5,35.33459838519974,12.670836394873318
25.074733007678695,45.65905249823422,43.369272085415936,1.122282439593497,7.371301383343993,17.590048788796054,20.661309405788913
8.77801516059538,53.122587924057804,71.17935541017765,1.1914326864520706,2.5,37.92820007067653,12.632842132749538
20.70200308622422,65.09503600967543,54.97646711900403,1.1739509972341342,3.2693744293222737,19.247862148981753,19.571563941430195
15.9845073792781,31.103138879458676,42.51184491915227,0.9474002080249695,7.584974234712229,16.616128388866596,21.145085312080067
20.18997713178245,18.105172527073506,56.56775109317803,0.8728532870032035,3.7529318245586216,18.654548441519864,20.426685276479276
-3.3018288147999266,70.91251699053994,49.8458007818827,0.8478855051130866,3.9569140207144473,27.433486300339744,15.974899579573197
1.315657064807965,84.86737750388356,73.53664528784785,0.996771290661739,2.5,40.814581801708414,10.602470319925747
37.15205547244888,55.89081824130778,67.39450100845147,1.0080373677998977,2.5,35.023442055974456,13.483300138555196
3.396978368154194,43.00039887302805,62.61189520711395,0.8868832388803358,2.5,29.387923970830673,15.820806223273568
17.072252517014324,48.55554997783135,33.89900575043881,0.9887952373547358,7.893789900062211,16.076633676493202,21.419815865018567
2.228466727430896,25.369132955039483,78.25770703963403,0.8651976695991338,2.5,40.79359106703713,11.944054443305898
-3.608169539456996,42.001890275003554,84.28779264091996,0.856386375416978,2.5,49.4100512228911,8.926978783626442
21.81615531170778,85.66445629877522,41.052087862296744,1.1368153760552036,7.69883364179613,15.722941637607484,20.37060813708322
-3.5048220222283444,39.24003392144873,70.28177721159756,1.0777989235313998,2.5,43.344898403665816,10.418182511972942
21.394219485830508,20.037271945881425,82.51578350540765,1.1398337870658801,2.5,43.83105954245492,11.670420113537139
31.018341348346148,51.22778501912248,60.92666974443891,0.882841671140721,2.5,25.420506010242526,17.412724884824957
29.83126444307795,32.187534836452116,64.39546574725199,0.9763676357096114,2.5,27.99213477379717,16.485566288483962
35.25607419958208,45.38171832416885,49.191524724434366,0.9664570540146556,4.915261617358793,23.936554022713292,17.88513064482213
6.2635826328124065,24.454411089065548,58.14381280895614,1.1836931180905461,2.5,29.070230500338877,15.746580005686754
32.988607445531265,92.53906782954355,70.41221165107964,0.8962550685653469,2.5,32.61505792171863,13.684586898100116
8.713096927547351,44.16413670763392,60.15094980029403,1.1529454395731968,2.5,28.273247516810574,16.16286440409326
3.0270694191127188,83.6299601290216,53.812049085916286,0.8304674960594933,3.400914178163921,24.88685832142052,16.713419602947805
24.402069764229783,91.48632607999946,65.07980586320002,1.0724586221760504,2.5,26.68019691046772,15.830907474760588
31.31449727929342,91.98793627720768,45.73739273826399,0.8418736436333867,6.4596078682803855,20.10767974994725,18.50808452960057
-0.02664389384348098,72.88169215822609,41.6241996943743,1.1327344196207567,5.666588284717561,27.450011584887427,15.673452166493982
18.513751122645886,35.27894955239479,80.56489120739508,1.1757711102844521,2.5,42.28760287112287,12.116882050437887
24.16747327242126,92.68546886831325,52.84359198672765,0.8786418775121944,4.9358269752931925,18.707110082438085,19.103802070310984
15.156664473846181,64.95585067407353,55.27139697180187,0.9683630198883455,3.614363090127087,20.36804798552843,19.08175219026031
2.3164866921152534,54.276118325101635,80.27950766863276,0.8356538009834727,2.5,41.61232551264429,11.63714339214343
12.75930957915234,61.00940055698232,55.780114264191184,1.0285484984809226,2.8234661269644494,22.207014405198137,18.347073574983455
33.04504049551543,34.63849439209003,80.44908429967262,0.8596129733426789,2.5,40.052282834177845,12.43798305612757
1.7620285273046647,25.393060581723148,36.91111807181338,0.8679046702156406,6.541248345556614,23.487213330240657,18.19093208875705
30.81070634111739,83.12290966722061,70.89165027959953,1.152963261068062,2.5,36.634573442299754,12.110633968218735
26.056060759593954,38.8837304902186,45.91121854007058,1.140387273041861,6.656741746646876,18.637530170327597,20.160803000368617
-3.3788829856370874,34.69413445344786,40.59029167169124,1.1553370271743328,5.2462958235927,30.228620502138547,15.329658089934162
