Temperature (°C),Humidity (%),Noise Level (dB),Sleep Duration (hrs),Sleep Latency (mins),Deep Sleep (%)
17.163653310210318,46.67119239704168,53.77717595938155,6.379264724521507,17.198614111898593,19.79477587100989
-9.189619174215592,30.23497596998724,34.33515605016823,3.0,5.0,23.402204114913147
-5.238884782014917,14.212940413297064,73.64087858496856,3.0,14.1967096626846,21.041844548953062
22.575705504660213,80.10576997222154,78.12967840076644,5.555067923397893,26.669185722094014,18.035945529495656
13.219627265210406,65.19585335786502,66.40305324115042,3.0,19.408766878429287,19.55788461142144
-2.7917273192258207,31.544442933355803,64.71836772214759,3.0,12.498819388953947,21.243254345815203
19.484356704148613,35.718873839616016,63.612040124766665,7.167529120222751,21.077354719089442,19.070962323346805
18.19371563692051,33.774725091809835,39.367780172516845,7.787657007713859,13.287820306523257,20.412239427682106
23.215786910660483,35.00194367215932,40.43148538849238,8.0,15.615760380811908,19.856847039509333
3.467021190544685,59.54741979511791,75.63089520354669,3.0,18.27607703728188,20.0717531207682
33.04118186155103,80.86194894156274,73.05724560717539,3.0,29.33364642677303,17.24301953348613
32.066349886041536,53.81392465994904,34.48087058408482,3.039777435427714,17.370801129642057,19.269321482191604
9.663771706450081,34.19227099504647,73.53449384500699,3.0,20.12585683608213,19.556898137104643
16.60295365281803,40.61864725330314,57.95025273961036,6.107025009134979,18.22625728301032,19.64219199773768
26.48660398769588,52.5693724653561,48.49689159200584,6.576562395238655,19.343709072680106,19.12649502163012
22.597260601639007,15.750061481348716,49.85190629462538,8.0,18.194476129043217,19.44767862510483
-1.2045428502100783,78.96881973124076,42.83275076921723,3.0,6.568008090681136,22.178816746560145
18.171796916900945,34.972555313556626,78.24140479863188,6.18841020637557,24.941140206349942,18.47075006837831
34.27907050111207,74.5663368546946,67.48129573052425,3.0,28.156016919602106,17.398028163362582
3.274482416669972,80.2596681614642,77.10062865812432,3.0,18.639981564105284,20.017520325426787
5.51862376323618,69.90145169774667,46.732636357603496,3.0,10.42724041257552,21.31150580579621
15.392594829944098,70.44707948818541,54.224271169865624,4.63472661449574,16.62431928293733,19.94952695851231
-0.011719564623458467,12.373009523354286,67.64740249802357,3.0,14.489532923557686,20.818801831561167
7.321525785868197,31.66056355778381,71.5228003853015,3.0,18.585450429937723,19.891707402148104
-5.482775970928131,38.20369187892655,48.868667061913776,3.0,6.667489730202879,22.304844243997124
22.307839853497498,34.16499408899946,46.33606546287797,8.0,17.02395558026239,19.652412741506353
25.91089405327137,14.98618579837978,31.577187874992752,8.0,14.037513983806374,20.030051200923225
2.399270929558341,77.7265839008862,42.169442424164416,3.0,7.810541099072661,21.851600785835945
23.329820728398076,18.596694810911263,36.43429350852638,8.0,14.462216343917145,20.045303251733873
29.58677599719836,26.31140420792084,34.34471675518831,6.058910701971584,16.338125425435837,19.52408656252075
-8.249933234588312,47.84906733864541,31.322493265485704,3.0,5.0,23.458868660184546
13.995819967941522,37.42020897608345,37.9486010452871,5.256104789625829,11.182908300762739,20.902987950941494
26.64630552668966,44.85030884929253,61.85246773133565,6.200984272900455,23.41426253007656,18.442746060764254
26.087418815261252,89.4151919352008,69.51861252734366,4.8014501122826445,25.4905512843076,18.11532749210669
-7.099538975002723,28.596585042673155,36.58155343733657,3.0,5.0,23.080876225633446
5.629742914239982,59.03486696496457,65.48628849081973,3.0,16.09778371294191,20.362711284035015
33.04695139779403,30.616832656126558,63.40542426124716,3.0,26.44040783749176,17.72503364715824
34.847098727994165,43.91987500051157,76.07248868386361,3.0,30.96058609635675,16.9116656930074
13.349068289843565,20.427247866037497,30.137555628494713,5.53974936618958,8.580894004485842,21.35821538959091
10.312260532973916,85.19253393188235,33.42015118640789,3.0,8.350949569111933,21.497766387382214
21.8020881734878,75.89014534680447,74.59366034540972,5.837590771225808,25.298933373018034,18.290108165380733
-8.087002829428933,74.33289774590926,37.45930169432593,3.0,5.0,23.135735198226598
27.298133348311914,27.15846472273805,69.47258684224758,6.102831735803214,25.961029391999038,17.99655732305643
20.570934886788628,89.72187594376898,42.109907724758784,6.6218360578066875,15.061346272143085,20.037411125083196
-3.286932710994349,72.849680593093,48.64112409971526,3.0,7.477564145516839,22.096637066113672
-9.162109990653056,12.55132124606436,59.334176596959395,3.0,8.335408982826596,22.149502169217335
19.645329303375668,63.15740440278468,78.57973326565687,5.784864832813119,25.63205170104733,18.306480406379592
33.19163272899537,28.14936992435421,65.09310665358248,3.0,27.004585087672893,17.626181394421337
17.819840663189968,18.24848625357509,72.00227465440372,6.7987678221605945,22.928618661597103,18.81790220096082
25.432395564679744,38.96925495560676,63.932697259568016,6.784547495327418,23.5527674037423,18.460125580553626
28.69557307625309,86.58801131075792,38.408507461035654,4.724484421263574,17.200781468811932,19.41001731932291
34.20743900962441,87.39415106629694,37.62399749072449,3.0,19.170174851067113,18.898056224501335
28.7008347229373,66.14656079519209,36.676764958433736,5.403473278600776,16.683363376705042,19.496078279784584
18.85165061625082,19.51600955990979,43.87615638366723,8.0,14.903507161600496,20.121027119191556
14.86954355111077,28.930027160407583,54.86551528860656,5.49530811516821,16.607472007026274,19.969769880458593
8.32957235583914,89.33720467272937,59.2520273211583,3.0,15.307437138683145,20.404441398358173
-6.18134452188041,43.832243340975765,69.2863195760232,3.0,12.513358064054795,21.35381847338688
6.61524806440951,55.04886647271399,48.97298764556383,3.0,11.537995519432954,21.089825811280857
-1.0599758863234001,37.050455556045925,60.42416215046552,3.0,11.903258290610296,21.284789481109065
11.96510590380582,80.78056354493891,77.04521328769857,3.0,22.0996063478319,19.15122874523449
-5.2647811295419125,35.19091779029361,69.6463037553623,3.0,12.987978674791922,21.244162925186075
-4.931687225783925,22.900527426616275,76.03978136134698,3.0,15.039259518090523,20.891179654511042
8.62882011382586,67.9271216898471,37.35140172853124,3.0,8.856948564089718,21.469547902190854
-5.991326101961644,58.729227430047715,59.975404901591084,3.0,9.796091029692668,21.80036236511661
21.858573741095107,22.582285387795267,55.17165862449285,8.0,19.494927083785896,19.25555969466585
15.039417104718297,51.41814766235143,62.96640719361258,4.616313570280543,19.105688999971093,19.547737929847543
5.635933136869054,72.32581961798844,76.61275292897547,3.0,19.438199133440264,19.80576903986432
27.88110907871932,10.715948937942148,38.97019544797372,7.490341514153047,17.043502265879845,19.46337931972938
-7.204674884504599,65.20207025721024,43.904358536365365,3.0,5.0,22.72524956163219
23.050827914418804,60.21601399286035,35.203453494052944,7.830169475165984,13.981367213983404,20.13474453385547
4.304409353401864,34.92889760943594,32.89495389087537,3.0,5.790249908623357,22.124811370116046
27.817700642478037,31.084013619625512,37.49811308968233,6.975273029549473,16.576514183895913,19.54332428126808
19.17788152316107,37.887077573264314,39.68855213552885,7.977627952515132,13.777718249923083,20.29778424090745
14.04079607867958,19.57538687601568,70.78892195829314,4.513735162329685,21.052995018959777,19.256474294217387
1.591960871733166,25.26716690678103,53.325506744847424,3.0,10.834436372147493,21.37452857558431
21.384155412117323,33.98215513057339,31.296932773303432,8.0,12.142741996837959,20.496737820123094
3.9936661648021055,76.57227144815069,71.24980242120816,3.0,17.17240719228329,20.23814326245938
16.838519753444157,36.311124814902,61.79617784966645,6.2067752247869725,19.474261256277597,19.426339132172263
11.617940504670653,38.64733002444904,58.7154424534781,3.0,16.46180893791169,20.102433826859027
-5.312240400672977,70.1491492883543,63.97686954565122,3.0,11.268164703426173,21.532380562784734
21.220672136643014,42.39640258564377,40.667219652353786,8.0,14.888434750363341,20.044571803718007
-3.2649707469790767,70.1165553017402,51.18667530643819,3.0,8.250014293139825,21.967163309375998
-2.7166237761553065,80.18638621482562,44.20714888281077,3.0,6.375495154381109,22.261304933474992
-6.943648717276639,49.73816070098812,52.9744337452174,3.0,7.314870636654564,22.245643184466793
29.678815951294276,74.28149686436595,75.72401435505225,3.0,28.788730687033386,17.44591768711796
14.103029493508714,50.45409848954069,71.79499605548202,3.596470044074837,21.37971061404809,19.199947247875027
6.2447433024736085,79.632828505416,59.45148668802423,3.0,14.533343327396715,20.602951335351428
9.524360989496532,82.37634183033829,66.05016860252069,3.0,17.82479497655482,19.945055470924313
-7.231457383167186,59.903421682741765,56.60305242307922,3.0,8.28833277365689,22.09299311716276
13.190277444189672,56.973242071418035,34.087186007807155,4.14675472202751,9.702266780018016,21.176612955190674
28.13490468351044,48.56821150137854,73.08649998015821,4.837640881964398,27.37991186745164,17.732184532641043
8.459217494393162,71.95235799672658,71.92234757951314,3.0,19.16039127161121,19.757960871585027
24.765576481908674,10.79935452537618,53.024031750328554,8.0,20.013440117862036,19.072240764292705
22.86850038935991,34.982413978621246,77.87295942000183,6.8978945575253725,26.709287981744513,18.019501990063915
9.143913383039163,77.86277180496288,32.09710884949806,3.0,7.486698008065085,21.68075321922118
33.96571999239407,62.97602682945925,40.05480607386076,3.0,19.802729819115857,18.800687697067556
-6.572948196335908,39.05788482359032,61.7235858105012,3.0,10.087896464615996,21.77111552910853
20.147017177082944,84.8293722712141,52.244354869985585,6.29366736996287,17.93211333182885,19.573080538792425
34.87214583082818,17.969317381129095,54.51766770791497,3.0,24.50415864470576,17.986902031521435
-6.692408245926741,40.51921870125986,68.80697322006905,3.0,12.165128667650018,21.42889216358922
-9.772248313347738,86.44735219751342,74.71735529310564,3.0,12.706307262592595,21.441357066679494
4.923298064711309,12.778487272335495,43.87470190084859,3.0,9.331729796139102,21.51393509848644
28.297619713207418,56.33611061012128,71.52904351698109,4.565754238408185,26.977760940377294,17.7937858528302
-8.19428958809202,27.62707636173385,66.95306539874366,3.0,11.00820378438629,21.671775688872017
19.478320886929154,53.3990090718562,54.078055168290234,7.016964243647816,18.214744905258733,19.548265152892572
27.322435199862618,85.36269888023342,75.05998646647762,4.120303752097061,27.646970019888332,17.714757156689856
30.98137375148336,20.53749696081626,63.5710605716495,3.9077789451178178,25.66386767208819,17.92330959626919
-1.3555505736129945,68.4016439490101,66.67530381088966,3.0,13.6603709138217,21.001789866816818
1.9244952001706341,34.474904203270455,40.26545965866134,3.0,7.049435977666656,21.99427749704987
-7.047584038600116,59.945640898386785,47.92890441676274,3.0,5.759637709588777,22.508313183021876
3.4377528233222243,51.939491468594795,61.65392849547912,3.0,14.071279677972626,20.773528292893822
-2.9188464208731926,42.98020057348975,63.96465043410362,3.0,12.221856561881808,21.29365212038214
1.9341297187065152,69.28781966966878,41.646927020454406,3.0,7.467729993618927,21.924240677106628
-0.4654165038529712,54.67355448736679,48.37299922711555,3.0,8.525733166593476,21.82789168902952
-3.48740679746071,47.48685937906956,70.28562835358913,3.0,13.890725787092453,21.034459262066616
33.32988668374585,64.0020098124066,74.41705826019634,3.0,29.85707215155724,17.1461584186156
-6.073841769810233,33.4289146840233,54.52607241841567,3.0,8.128285017600607,22.08108055606024
30.177870787302297,72.46429369586295,74.53599787957313,3.0,28.631947678792855,17.45541302729111
15.713885944280424,88.00941532121247,68.30277248158197,3.7518451450245864,20.97638612218676,19.21347278149286
5.700219798642303,22.13893085177496,47.92241781653668,3.0,10.856813264417925,21.233857129308937
-8.276539065623837,27.765224723043804,43.2507713931762,3.0,5.0,22.865115336903575
27.60456239158303,31.502750295278503,79.1928110320339,5.4166490698029435,28.999668266243383,17.479903209240003
12.056863214226357,50.103386410458924,60.03906491756142,3.0,17.03446476095897,19.992360432699293
6.626190102920482,86.74841559289797,69.58799497428299,3.0,17.726874533453092,20.0579812409938
12.79636515769062,73.70200278183758,37.35932910679456,3.1592220367445294,10.526344795114616,21.05239702889121
23.71059714653819,62.77125012145649,77.06723060965987,5.98786614208268,26.80440804151324,17.97557875486319
11.643838849643853,54.45536883270243,44.23096869044,3.0,12.12682614698954,20.824067680513615
-8.840276128957914,62.24533151762905,77.73804024425212,3.0,13.985301621692468,21.197125600683187
1.3177277561525145,31.058503784745753,71.24823486077415,3.0,16.10156156069325,20.50581548134604
15.48579767639853,14.979151514947269,32.49545898723037,7.229065499421627,10.142956766728524,21.026647282998628
20.697027275781615,37.87381582184995,52.50359066293223,7.778755002824358,18.229888109192316,19.505117739275228
30.795911667941112,10.760240045830125,40.26033560882621,5.298376270760917,18.59646534982431,19.107392052764578
-0.3882216390061224,60.6629760375725,34.72524628327044,3.0,5.0,22.50255984973709
-9.238214404794583,78.87627869706104,69.00311936452849,3.0,11.205650047440711,21.673665472253035
34.176527090770115,30.155966822588212,44.69350370961469,3.0,21.278661949192454,18.547672105442253
20.03559854900775,65.76491896518922,66.08596209677323,6.290670294140371,22.04002804863507,18.892142040260563
9.507682018435219,11.12476548236847,42.56128348018347,3.0,10.771457851429128,21.121167624147304
-6.724075989037299,55.57753766367063,58.113864875107254,3.0,8.944529066917255,21.96671435514837
14.793132269481202,27.656733465601782,38.515235215559024,6.132741463149927,11.671823472460186,20.79492501227393
9.512698901162807,63.50787989189142,44.334705699555954,3.0,11.30549127033191,21.031994824905922
13.298333817359481,46.49526258090424,43.17462367535098,4.192207457853352,12.471720629549086,20.7114354344965
27.200151708815348,17.436363288156407,73.32282243487347,6.291917314225609,27.07690741398818,17.81384370737479
25.445351987415314,12.241862857565229,53.189912207443626,8.0,20.33511445719921,18.995969190886285
3.8876012640643367,49.06318925252027,44.027230169982886,3.0,8.9632095566206,21.609878365094424
20.858005393919466,81.00968360667156,44.93293373146731,6.80718455852531,16.02308227700798,19.867552774034685
-0.1468273078912219,75.51762885463322,58.52636085624012,3.0,11.699177333715546,21.288364687977115
21.689487636558425,29.992921537073798,56.33443977824336,7.9420138663655475,19.77612698809638,19.21432924743199
-2.5092208547040853,17.068502018501324,60.09959857408493,3.0,11.226191230343844,21.445942156766165
-1.920854026624239,79.20795372689022,34.402859474484714,3.0,5.0,22.671942428938188
7.050185779668606,48.73653736630638,56.0730366541715,3.0,13.841985308118893,20.691329589324564
31.45178700982627,88.00927508337251,57.847532069880145,3.0,24.13497442489455,18.162444695523366
7.31949113840178,42.4969745246638,36.2544579077279,3.0,8.004133827679082,21.65532799077343
33.44380390948059,87.78786042474681,72.03470231002521,3.0,29.1879322567998,17.253884493550682
31.73453514154722,15.635145303147091,56.852069028424665,3.6188041586677135,23.949434765146286,18.183943034424043
22.935529595407367,66.36694548101936,51.999490726882236,6.985251225299976,18.974059056227617,19.30647250411515
15.32289128300118,49.14328339095611,43.3230959863117,5.663588617887767,13.326085309093981,20.501556072384297
10.060653549992256,44.317301280891506,48.9200618386363,3.0,12.900279971587793,20.74793155306896
32.21510383893432,53.00304342016147,53.47547527097773,3.0,23.128684116867046,18.30471585255768
12.328846241304372,87.07316765672401,31.742688298548256,3.0,8.654344986086226,21.37998096094215
-5.0109274987883605,55.153298017029286,68.36633211674237,3.0,12.705528635507365,21.282776144041716
8.253891282080868,67.70055234336235,40.186408490751006,3.0,9.55747906005765,21.365290447254363
-7.292252190981893,57.2065630789595,65.95271204345195,3.0,11.06891273664283,21.63158961692559
10.823759612713467,44.676235622599364,51.8303295456236,3.0,14.078602708772467,20.526107561447475
22.47994814295754,45.566746024922075,42.428261981992556,8.0,15.920457851780784,19.830592086604618
-2.5994515780185745,69.3492595781183,78.62205349397814,3.0,16.746835416986013,20.528842483102952
11.354845701980047,73.61470540827187,36.95423424759203,3.0,9.828208555069626,21.216803717422394
22.55108280488517,48.621485418085,72.5422228786508,6.724481909419412,24.98309998554931,18.31778057557894
3.3592299846210807,19.95726608524855,74.75307686666378,3.0,17.969615053847562,20.126423158204705
30.18987245629109,83.83671411861849,50.40682083196161,3.2149252006472064,21.39799523210492,18.66067171277281
0.6269113383691582,11.990444901881956,42.045737911005666,3.0,7.064485908649362,22.035021970612803
3.62522265985457,13.453283229599453,60.36764742862877,3.0,13.76038329253046,20.819095362583102
10.831219829628097,28.91188104528787,50.52842770303667,3.0,13.69101624276224,20.590456631885356
-8.567279982125509,49.3183602422197,58.267434035588956,3.0,8.253318217826482,22.143356296433105
19.06621876836029,89.96865089909204,73.76082642146629,5.020153800412517,23.954735433784002,18.605336802090658
-0.2006874055333121,65.14588839875648,56.28136688082852,3.0,11.004135102035232,21.406000396511903
32.00459046527021,66.55552272775962,70.59443990021308,3.0,28.18016815617201,17.469818958462326
20.02123802921476,58.02946540835226,50.130452703923694,7.15812298274119,17.24763102286301,19.69135356188234
-7.6665293756443225,51.19313338838665,66.07031156735836,3.0,10.954481719949777,21.663137359196515
-2.107220979792724,38.78269537131317,79.59732547738602,3.0,17.236309251298714,20.430855824109972
10.023444869241978,67.17992569269217,57.55251301811816,3.0,15.47513185313224,20.320029862169893
21.70403359872722,13.669509521728642,78.35977200824043,7.551144028484405,26.389545041963018,18.111608039715257
15.950377632161047,42.29868356229375,67.68862319992118,5.2935980254614705,20.886738012840773,19.220531076787836
-6.39021267275789,57.903486668019035,40.839156332967946,3.0,5.0,22.79706345062739
34.880390678034814,68.87332002850955,51.19601028104124,3.0,23.510959355526296,18.152160418144458
-1.5130739711334282,59.63331960805982,79.52698247113692,3.0,17.452865152887703,20.374958273556494
27.45795756499838,54.42621390178011,73.90237413086439,5.021653578645868,27.353895265258668,17.759085536956942
5.509405158059575,11.354173219447858,57.227179597105646,3.0,13.571915942355524,20.78770050433876
-1.7118029093973472,55.81273525536042,49.968364995467766,3.0,8.505788334881391,21.872762041166347
10.824487659165257,82.4719482742253,68.19649439536289,3.0,18.98874338227497,19.70772651431533
3.235074957939151,40.70392048445061,55.92951216216685,3.0,12.272883631825716,21.080016896097742
30.830098842216707,38.11834807788617,45.3427049837062,4.244209080149325,20.13485103199854,18.84985486659302
4.966292472765236,10.61801568571295,33.58489064549708,3.0,6.261984182755219,22.024126220448622
23.640657584834656,22.540667659152433,56.8298659510925,8.0,20.705222819261614,18.99444094396191
12.516225630877315,34.00045397312863,55.30702398998241,3.370606606985425,15.79859744934565,20.183026237413145
25.61456141759433,42.42984801093495,62.660813750883285,6.667419297558543,23.24406869230272,18.505503170696404
9.15469578351368,39.74533959287616,42.47940557986274,3.0,10.605699987364297,21.160560142655495
29.678186700328283,44.005976429277084,56.228323589054995,4.582960213304582,22.93977175684781,18.420765150514423
-9.460741797007705,78.27898489685239,63.92644099076946,3.0,9.593635578427754,21.9497521301623
23.50893584915466,25.91775299340729,60.62143866579534,7.783765493722763,21.790005939400466,18.81803448179477
31.645332942565098,23.66681678059522,52.53255074561032,3.6370710881111563,22.617898400709137,18.408839168462976
-6.502066594233578,75.99479547991129,70.83256805142494,3.0,12.84894377773405,21.30857825685211
22.96894070628756,14.739369218761036,76.54165801084149,7.5492102983884575,26.35007368576747,18.07602302882917
33.30878331495642,80.00610065179896,66.13272457274905,3.0,27.363330697807285,17.562485439866908
4.982750513691489,73.07765078287389,41.16109516172987,3.0,8.541428753995556,21.643670190544356
13.936853341199019,14.713484774254892,37.721107570352544,5.89903445189158,11.09107360758537,20.92025928736247
8.070199264997367,23.03039808420983,36.73226903921039,3.0,8.447760417762062,21.55636662153974
25.33057320600321,80.99549287327133,49.03538933171743,6.1540837465058384,19.04284608191651,19.215173212813806
31.04197854163951,80.34986447843298,61.327479887422925,3.0,25.01503538288268,18.029428151464902
-6.052687656692264,43.06049536100943,31.378039528377133,3.0,5.0,23.23636678925037
21.416941754795456,59.00186306383983,56.22334394194291,7.064012504542038,19.633779884501052,19.247138627423308
-8.248784059390156,77.2120404022158,32.21798388054389,3.0,5.0,23.413979211911823
11.462199440888828,84.99976514004545,33.334254356880365,3.0,8.78515608341964,21.3870673380671
11.229814582889624,19.78051384087457,75.76193902087391,3.0,21.420507539418022,19.288921590667343
-9.951086316793097,29.87985463281695,38.32187033840204,3.0,5.0,23.279015114759208
26.570451348452565,66.03350551528764,78.42976406883143,4.93735299535952,28.357109760030454,17.62146666171317
8.207270826072111,30.069320440051783,47.91963532196831,3.0,11.858798927019338,20.983291151294374
0.06898122960783049,25.090352586249036,39.02707409326649,3.0,5.935714719823078,22.241748172375893
26.319928929594013,68.54813141479498,72.68444229817592,5.20308906779195,26.533304261290382,17.933784992131805
-7.782006599014313,11.579975159936291,59.33979014818493,3.0,8.889134404849752,22.011211152492187
12.48293841712968,36.766326474805865,30.084504505706995,4.264906966920239,8.21852671856397,21.447480933001682
25.297455129795985,26.987314456923094,63.46303092075744,7.208198812811117,23.357891328145627,18.49710294098253
-0.9125949509383755,66.76933822751496,65.09095751941373,3.0,13.36224927544877,21.03671161912315
19.343215126333263,20.705105741705925,56.15006862937031,7.87991878932679,18.782306639344398,19.45817505589816
-2.81987369118747,10.257698763948149,45.27861363092866,3.0,6.655634612803609,22.218056687572314
21.274716203201383,60.92713347666748,46.25459074997601,7.395700536406005,16.586263706273357,19.759798842181063
-6.963987647983974,31.703320754275293,31.56500770221639,3.0,5.0,23.318148379687578
7.920642160614811,78.63998193408166,53.4174863926669,3.0,13.393502782045996,20.737061464305174
19.19895805805363,47.288269890321395,72.41232782378452,6.392566992311842,23.603281570356806,18.65948780300541
-8.860904903883355,20.324152292549684,36.492587118342435,3.0,5.0,23.261461134471215
7.648615034422058,84.93957487416563,30.197482949289967,3.0,6.318690898555813,21.925264349093297
32.26836917397077,38.884921767704256,36.84688635775307,3.187606618011093,18.161413576914228,19.13081876471527
27.80262936485356,66.66663299568823,31.535021778672448,6.155074761689414,14.781558279543159,19.842985974581023
6.262987467245175,60.55577070060973,46.23818260299222,3.0,10.576649767795734,21.261792123125872
0.266433630242636,50.10387767420822,78.8628429018147,3.0,17.965426322641463,20.230214491885
31.779878970161683,21.974589069980766,51.09120523664993,3.614812484884043,22.239313159059652,18.467451841151338
-7.968421896320167,49.275579999188245,37.2790391881051,3.0,5.0,23.13289023022676
5.510474527465961,74.57536827666416,48.27881031834829,3.0,10.887832906490871,21.23501203133599
18.939552674694337,55.87238314097324,34.16016575845113,7.589104983884229,12.023870797413073,20.59803644460801
18.975541373880947,66.44004060575823,31.689689875968988,7.3818436877331965,11.297123512343076,20.717961368813455
